Order Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
2016-08-09,Standard Class,Home Office,United States,Malden,Massachusetts,East,Office Supplies,Labels,14.76,4,6.9372
2016-08-09,Standard Class,Consumer,United States,Wheeling,Illinois,Central,Furniture,Furnishings,14.136,2,-7.7748
2016-08-09,Standard Class,Consumer,United States,Wheeling,Illinois,Central,Furniture,Tables,601.47,3,-300.735
2016-08-09,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Appliances,207.48,1,62.244
2016-08-09,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Art,70.368,2,6.1572
2016-08-09,Standard Class,Corporate,United States,Dallas,Texas,Central,Technology,Phones,59.96,5,21.7355
2016-08-09,Standard Class,Consumer,United States,Monroe,North Carolina,South,Technology,Accessories,35.168,4,8.3524
2016-08-09,Standard Class,Consumer,United States,Monroe,North Carolina,South,Office Supplies,Paper,64.704,3,23.4552
2016-08-09,Same Day,Consumer,United States,Santa Ana,California,West,Furniture,Tables,146.04,1,-12.7785
2016-08-09,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,43.13,1,14.6642
2016-08-09,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,30.87,7,14.2002
2016-08-09,Standard Class,Consumer,United States,Visalia,California,West,Office Supplies,Art,14.88,2,3.72
2016-08-09,Standard Class,Consumer,United States,Visalia,California,West,Office Supplies,Paper,34.24,8,15.408
2016-08-09,Standard Class,Consumer,United States,Visalia,California,West,Office Supplies,Storage,261.74,2,65.435
2016-08-10,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,51.712,8,-32.32
2016-08-10,Same Day,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,61.96,2,27.882
2016-08-10,Standard Class,Home Office,United States,San Antonio,Texas,Central,Office Supplies,Labels,60.144,6,20.2986
2016-08-10,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Storage,387.72,5,-67.851
2016-08-11,Second Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Bookcases,261.96,2,41.9136
2016-08-11,Second Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Chairs,731.94,3,219.582
2016-08-12,First Class,Corporate,United States,Richardson,Texas,Central,Technology,Phones,1097.544,7,123.4737
2016-08-12,First Class,Corporate,United States,Richardson,Texas,Central,Furniture,Furnishings,190.92,5,-147.963
2016-08-12,Second Class,Corporate,United States,Saint Paul,Minnesota,Central,Technology,Phones,114.95,5,2.299
2016-08-12,Standard Class,Home Office,United States,Columbus,Ohio,East,Office Supplies,Binders,12.957,7,-9.5018
2016-08-12,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,8.56,2,2.4824
2016-08-12,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,45.36,7,21.7728
2016-08-12,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Tables,1421.664,6,-195.4788
2016-08-12,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,34.05,3,9.534
2016-08-12,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,352.38,2,81.0474
2016-08-12,Standard Class,Consumer,United States,Greenville,North Carolina,South,Technology,Phones,249.584,2,31.198
2016-08-12,Standard Class,Consumer,United States,Greenville,North Carolina,South,Technology,Accessories,68.112,3,17.8794
2016-08-12,Standard Class,Consumer,United States,Greenville,North Carolina,South,Technology,Accessories,16.56,3,-2.484
2016-08-12,Second Class,Home Office,United States,Columbus,Ohio,East,Office Supplies,Paper,10.584,3,3.4398
2016-08-12,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Bookcases,405.86,7,32.4688
2016-08-12,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Chairs,680.01,3,176.8026
2016-09-01,Standard Class,Corporate,United States,Fresno,California,West,Technology,Accessories,349.95,5,118.983
2016-09-01,Standard Class,Corporate,United States,Fresno,California,West,Technology,Phones,377.928,9,141.723
2016-09-01,Second Class,Corporate,United States,Toledo,Ohio,East,Furniture,Furnishings,15.168,2,3.792
2016-09-02,Standard Class,Corporate,United States,San Francisco,California,West,Technology,Accessories,89.97,3,39.5868
2016-09-02,Standard Class,Corporate,United States,San Francisco,California,West,Technology,Accessories,31.86,2,11.151
2016-09-03,Standard Class,Home Office,United States,Milford,Connecticut,East,Technology,Accessories,199.75,5,87.89
2016-09-03,First Class,Consumer,United States,Andover,Massachusetts,East,Office Supplies,Storage,11.21,1,3.363
2016-09-03,First Class,Consumer,United States,Andover,Massachusetts,East,Furniture,Chairs,354.9,5,88.725
2016-09-03,First Class,Consumer,United States,Andover,Massachusetts,East,Office Supplies,Paper,17.94,3,8.7906
2016-09-03,First Class,Consumer,United States,Andover,Massachusetts,East,Office Supplies,Binders,51.8,4,23.31
2016-09-04,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,35.352,9,12.8151
2016-09-04,Second Class,Home Office,United States,Detroit,Michigan,Central,Technology,Phones,517.9,2,134.654
2016-09-04,Second Class,Home Office,United States,Detroit,Michigan,Central,Office Supplies,Binders,5.28,2,2.4288
2016-09-04,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,556.665,5,6.549
2016-09-05,Standard Class,Consumer,United States,Seattle,Washington,West,Technology,Accessories,93.98,2,13.1572
2016-09-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,9.344,1,3.504
2016-09-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,79.36,5,9.92
2016-09-05,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,8,5,3.44
2016-09-05,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,32.04,4,14.418
2016-09-05,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,19.136,2,1.9136
2016-09-05,Second Class,Consumer,United States,Salem,Virginia,South,Office Supplies,Art,27.86,7,9.1938
2016-09-05,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Storage,856.656,6,107.082
2016-09-05,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Binders,13.184,4,-20.4352
2016-09-05,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Appliances,48.784,4,-131.7168
2016-09-05,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Paper,76.64,2,26.824
2016-09-05,Standard Class,Corporate,United States,Austin,Texas,Central,Office Supplies,Binders,18.528,6,-27.792
2016-09-06,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,177.48,3,19.9665
2016-09-06,First Class,Consumer,United States,Tallahassee,Florida,South,Technology,Machines,695.7,2,-27.828
2016-09-06,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,122.352,3,13.7646
2016-09-06,Standard Class,Home Office,United States,Minneapolis,Minnesota,Central,Furniture,Tables,692.94,3,173.235
2016-09-07,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Chairs,408.006,2,72.5344
2016-09-07,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,165.28,4,14.8752
2016-09-08,First Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,30.816,9,9.63
2016-09-08,First Class,Consumer,United States,Fayetteville,North Carolina,South,Technology,Phones,44.784,2,4.4784
2016-09-08,First Class,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Appliances,569.536,4,64.0728
2016-09-08,Standard Class,Home Office,United States,Hendersonville,Tennessee,South,Office Supplies,Binders,4.338,3,-3.0366
2016-09-08,Standard Class,Home Office,United States,Hendersonville,Tennessee,South,Office Supplies,Binders,11.88,5,-7.92
2016-09-09,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,14.624,2,5.484
2016-09-09,Second Class,Consumer,United States,Stockton,California,West,Office Supplies,Binders,55.36,4,18.684
2016-09-09,Second Class,Home Office,United States,Dallas,Texas,Central,Furniture,Furnishings,15.008,4,-12.0064
2016-09-10,Standard Class,Corporate,United States,Troy,Ohio,East,Technology,Phones,23.976,4,-15.5844
2016-09-10,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,19.136,4,5.98
2016-09-10,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,332.832,4,-24.9624
2016-09-10,Standard Class,Home Office,United States,Phoenix,Arizona,West,Office Supplies,Art,1.408,1,0.1584
2016-09-10,Standard Class,Home Office,United States,Phoenix,Arizona,West,Furniture,Furnishings,169.568,2,0
2016-09-11,Standard Class,Consumer,United States,Oakland,California,West,Technology,Accessories,479.97,3,177.5889
2016-09-12,Standard Class,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Art,19.46,7,5.0596
2016-09-12,Standard Class,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Appliances,60.34,7,15.6884
2016-09-12,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,3.69,1,1.7343
2016-09-12,Standard Class,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,122.12,4,56.1752
2016-09-12,Standard Class,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Paper,9.392,2,3.2872
2016-09-12,Standard Class,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Art,9.328,1,0.8162
2016-09-12,Second Class,Corporate,United States,Franklin,Tennessee,South,Furniture,Tables,79.974,3,-29.3238
2016-09-12,Second Class,Corporate,United States,Franklin,Tennessee,South,Office Supplies,Binders,2.946,2,-2.0622
2016-09-12,Standard Class,Consumer,United States,Jackson,Michigan,Central,Technology,Phones,10.9,1,3.052
2016-09-12,Standard Class,Consumer,United States,Jackson,Michigan,Central,Technology,Accessories,59.98,2,25.1916
2016-09-12,Standard Class,Consumer,United States,Jackson,Michigan,Central,Office Supplies,Appliances,61.929,1,23.3954
2016-09-12,Standard Class,Consumer,United States,Franklin,Tennessee,South,Technology,Phones,40.68,3,-9.153
2016-09-12,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Supplies,20.568,3,1.5426
2016-09-12,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,4.356,2,-11.7612
2016-09-12,Second Class,Corporate,United States,Chicago,Illinois,Central,Technology,Accessories,19.04,4,-1.428
2016-09-12,First Class,Corporate,United States,Stockton,California,West,Office Supplies,Binders,273.92,8,99.296
2016-09-12,First Class,Consumer,United States,Springfield,Virginia,South,Furniture,Tables,1056.86,7,158.529
2016-10-01,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,79.92,4,34.3656
2016-10-01,Standard Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,69.98,2,13.2962
2016-10-01,Second Class,Consumer,United States,Longview,Washington,West,Furniture,Furnishings,24.85,5,7.7035
2016-10-03,Standard Class,Consumer,United States,Long Beach,New York,East,Furniture,Bookcases,176.784,1,-22.098
2016-10-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,39.992,1,7.4985
2016-10-03,First Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,14.9,5,7.152
2016-10-03,First Class,Home Office,United States,Los Angeles,California,West,Technology,Phones,4158.912,8,363.9048
2016-10-03,First Class,Home Office,United States,Los Angeles,California,West,Technology,Accessories,26.85,3,5.1015
2016-10-03,First Class,Home Office,United States,Los Angeles,California,West,Technology,Machines,3357.6,3,377.73
2016-10-03,Second Class,Corporate,United States,Glendale,Arizona,West,Office Supplies,Storage,104.696,1,6.5435
2016-10-04,First Class,Corporate,United States,Springfield,Ohio,East,Office Supplies,Binders,8.904,2,-6.5296
2016-10-04,Standard Class,Corporate,United States,Bakersfield,California,West,Office Supplies,Paper,12.96,2,6.2208
2016-10-04,Standard Class,Corporate,United States,Bakersfield,California,West,Office Supplies,Binders,23.2,5,8.12
2016-10-04,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,113.76,3,44.3664
2016-10-04,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,579.51,3,81.1314
2016-10-04,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,150.66,9,6.0264
2016-10-04,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,48.032,4,15.6104
2016-10-04,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Art,13.568,4,3.2224
2016-10-05,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,11.96,2,5.8604
2016-10-05,Second Class,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Phones,743.988,2,-123.998
2016-10-05,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Envelopes,7.072,2,2.3868
2016-10-06,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Labels,20.7,2,9.936
2016-10-06,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Tables,1335.68,4,-217.048
2016-10-06,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,32.4,5,15.552
2016-10-06,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,23.616,8,7.9704
2016-10-07,Standard Class,Consumer,United States,Mesa,Arizona,West,Office Supplies,Storage,16.768,2,1.4672
2016-10-07,Standard Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,338.04,3,-33.804
2016-10-07,Standard Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,154.24,4,17.352
2016-10-07,Same Day,Home Office,United States,Yuma,Arizona,West,Office Supplies,Binders,44.856,6,-35.8848
2016-10-07,Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Machines,341.991,3,-319.1916
2016-10-09,Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Storage,59.48,2,8.922
2016-10-09,Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,6.69,1,3.0774
2016-10-09,Second Class,Home Office,United States,Bristol,Tennessee,South,Office Supplies,Art,67.56,3,8.445
2016-10-09,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Tables,300.93,5,-34.392
2016-10-09,Second Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,719.96,5,53.997
2016-10-09,Standard Class,Corporate,United States,Fort Lauderdale,Florida,South,Technology,Phones,519.68,7,58.464
2016-10-09,Standard Class,Consumer,United States,Edmonds,Washington,West,Office Supplies,Labels,7.38,2,3.4686
2016-10-09,Standard Class,Consumer,United States,Edmonds,Washington,West,Office Supplies,Binders,14.256,3,4.455
2016-10-09,Standard Class,Consumer,United States,Edmonds,Washington,West,Office Supplies,Paper,81.98,2,40.1702
2016-10-09,Standard Class,Consumer,United States,Edmonds,Washington,West,Office Supplies,Binders,39.624,3,13.8684
2016-10-09,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,276.784,2,89.9548
